index,country,year_range,year,Total area of the country (1000 ha),Arable land area (1000 ha),Permanent crops area (1000 ha),Cultivated area (arable land + permanent crops) (1000 ha),% of total country area cultivated (%),Total population (1000 inhab),Rural population (1000 inhab),Urban population (1000 inhab),Population density (inhab/km2),gdp_year,Gross Domestic Product (GDP) (current US$),GDP per capita (current US$/inhab),"Agriculture, value added to GDP (%)",,Human Development Index (HDI) [highest = 1] (-),,Gender Inequality Index (GII) [equality = 0; inequality = 1) (-),,Long-term average annual precipitation in depth (mm/year),Long-term average annual precipitation in volume (10^9 m3/year),,National Rainfall Index (NRI) (mm/year),,Surface water produced internally (10^9 m3/year),Groundwater produced internally (10^9 m3/year),,Overlap between surface water and groundwater (10^9 m3/year),,Total internal renewable water resources (IRWR) (10^9 m3/year),,Total internal renewable water resources per capita (m3/inhab/year),Surface water: entering the country (total) (10^9 m3/year),,,,Surface water: inflow not submitted to treaties (10^9 m3/year),,,,Surface water: inflow submitted to treaties (10^9 m3/year),,,,Surface water: inflow secured through treaties (10^9 m3/year),,,,Surface water: total flow of border rivers (10^9 m3/year),,,,Surface water: accounted flow of border rivers (10^9 m3/year),,,,Surface water: accounted inflow (10^9 m3/year),,,,Surface water: leaving the country to other countries (total) (10^9 m3/year),,,,Surface water: outflow to other countries not submitted to treaties (10^9 m3/year),,,,Surface water: outflow to other countries submitted to treaties (10^9 m3/year),,,,Surface water: outflow to other countries secured through treaties (10^9 m3/year),,,,Surface water: total external renewable (10^9 m3/year),,,,Groundwater: entering the country (total) (10^9 m3/year),,,,Groundwater: accounted inflow (10^9 m3/year),,,,Groundwater: leaving the country to other countries (total) (10^9 m3/year),,,,Groundwater: accounted outflow to other countries (10^9 m3/year),,,,Water resources: total external renewable (10^9 m3/year),,,,Total renewable surface water (10^9 m3/year),,,,Total renewable groundwater (10^9 m3/year),,,,Overlap: between surface water and groundwater (10^9 m3/year),,,,Total renewable water resources (10^9 m3/year),,,,Dependency ratio (%),,,,Total renewable water resources per capita (m3/inhab/year),,,,Interannual variability (WRI) (-),,,,Seasonal variability (WRI) (-),,,,Total dam capacity (km3),,,,Dam capacity per capita (m3/inhab),,,,Agricultural water withdrawal (10^9 m3/year),,,,Industrial water withdrawal (10^9 m3/year),,,,Municipal water withdrawal (10^9 m3/year),,,,Total water withdrawal (10^9 m3/year),,,,Irrigation water requirement (10^9 m3/year),,,,Agricultural water withdrawal as % of total water withdrawal (%),,,,Industrial water withdrawal as % of total water withdrawal (%),,,,Municipal water withdrawal as % of total withdrawal (%),,,,Total water withdrawal per capita (m3/inhab/year),,,,Fresh surface water withdrawal (primary and secondary) (10^9 m3/year),,,,Fresh groundwater withdrawal (primary and secondary) (10^9 m3/year),,,,Total freshwater withdrawal (primary and secondary) (10^9 m3/year),,,,Desalinated water produced (10^9 m3/year),,,,Direct use of treated municipal wastewater (10^9 m3/year),,,,Produced municipal wastewater (10^9 m3/year),,,,Treated municipal wastewater (10^9 m3/year),,,,Number of municipal wastewater treatment facilities (-),,,,Capacity of the municipal wastewater treatment facilities (10^9 m3/year),,,,Not treated municipal wastewater (10^9 m3/year),,,,Treated municipal wastewater discharged (secondary water) (10^9 m3/year),,,,Direct use of treated municipal wastewater (10^9 m3/year),,,,Direct use of treated municipal wastewater for irrigation purposes (10^9 m3/year),,,,Area equipped for irrigation by direct use of treated municipal wastewater (1000 ha),,,,Freshwater withdrawal as % of total renewable water resources (%),,,,Agricultural water withdrawal as % of total renewable water resources (%),,,,Area equipped for full control irrigation: surface irrigation (1000 ha),,,,Area equipped for full control irrigation: sprinkler irrigation (1000 ha),,,,Area equipped for full control irrigation: localized irrigation (1000 ha),,,,Area equipped for full control irrigation: total (1000 ha),,,,Area equipped for full control irrigation: actually irrigated (1000 ha),,,,% of area equipped for full control irrigation actually irrigated (%),,,,Area equipped for irrigation: total (1000 ha),,,,Area equipped for irrigation: actually irrigated (1000 ha),,,,% of the area equipped for irrigation actually irrigated (%),,,,% of the cultivated area equipped for irrigation (%),,,,% of irrigation potential equipped for irrigation (%),,,,Total agricultural water managed area (1000 ha),,,,% of agricultural water managed area equipped for irrigation (%),,,,Area equipped for irrigation by groundwater (1000 ha),,,,Area equipped for irrigation by direct use of treated municipal wastewater (1000 ha),,,,% of area equipped for irrigation by surface water (%),,,,% of area equipped for irrigation by groundwater  (%),,,,% of area equipped for irrigation by mixed surface water and groundwater (%),,,,% of area equipped for irrigation by direct use of  treated municipal wastewater (%),,,,Total harvested irrigated crop area (full control irrigation) (1000 ha),,,,Harvested irrigated temporary crop area: Total (1000 ha),,,,Harvested irrigated permanent crop area: Total (1000 ha),,,,Irrigated cropping intensity (%),,,,Harvested irrigated temporary crop area: Wheat (1000 ha),,,,Harvested irrigated temporary crop area: Vegetables (1000 ha),,,,Harvested irrigated temporary crop area: Potatoes (1000 ha),,,,Harvested irrigated temporary crop area: Fodder (1000 ha),,,,Harvested irrigated temporary crop area: Tobacco (1000 ha),,,,Harvested irrigated temporary crop area: Other crops (1000 ha),,,,Harvested irrigated permanent crop area: Bananas (1000 ha),,,,Harvested irrigated permanent crop area: Citrus (1000 ha),,,,Harvested irrigated permanent crop area: Grass and Fodder (1000 ha),,,,Harvested irrigated permanent crop area: Other crops (1000 ha),,,,% of total grain production irrigated (%),,,,Flood occurrence (WRI) (-),,,,Total population with access to safe drinking-water (JMP) (%),,,,Rural population with access to safe drinking-water (JMP) (%),,,,Urban population with access to safe drinking-water (JMP) (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,United Arab Emirates,1958-1962,1962,8360,5,3,8,0.0957,112.2,30.35,81.85,1.342,,,,,,,,,1962,78,6.521,,,1962,0.15,0.12,1962,0.12,1962,0.15,1962,1337,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,,,1962,0,I,,1962,0,,,1962,0.15,,,1962,0.12,,,1962,0.12,,,1962,0.15,,,1962,0,,,1962,1337,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,United Arab Emirates,1963-1967,1967,8360,6,4,10,0.1196,171.8,39.1,132.7,2.055,,,,,,,,,1967,78,6.521,1965,72,1967,0.15,0.12,1967,0.12,1967,0.15,1967,873.1,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,,,1967,0,I,,1967,0,,,1967,0.15,,,1967,0.12,,,1967,0.12,,,1967,0.15,,,1967,0,,,1967,873.1,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,United Arab Emirates,1968-1972,1972,8360,7,5,12,0.1435,324.1,66.8,257.3,3.877,,,,,,,,,1972,78,6.521,1968,83.45,1972,0.15,0.12,1972,0.12,1972,0.15,1972,462.8,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,,,1972,0,I,,1972,0,,,1972,0.15,,,1972,0.12,,,1972,0.12,,,1972,0.15,,,1972,0,,,1972,462.8,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,United Arab Emirates,1973-1977,1977,8360,12,5,17,0.2033,722.8,143.1,579.7,8.646,1977,2.49E+10,34410,0.4852,,,,,1977,78,6.521,1975,72,1977,0.15,0.12,1977,0.12,1977,0.15,1977,207.5,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,,,1977,0,I,,1977,0,,,1977,0.15,,,1977,0.12,,,1977,0.12,,,1977,0.15,,,1977,0,,,1977,207.5,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,United Arab Emirates,1978-1982,1982,8360,18,9,27,0.323,1158,228,930,13.85,1982,4.66E+10,40261,0.6404,,,,,1982,78,6.521,1979,34.77,1982,0.15,0.12,1982,0.12,1982,0.15,1982,129.5,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,,,1982,0,I,,1982,0,,,1982,0.15,,,1982,0.12,,,1982,0.12,,,1982,0.15,,,1982,0,,,1982,129.5,K,,,,,,,,,,,,,,,,,,1980,0.72,,,1980,0.081,,,1980,0.099,,,1980,0.9,,,,,,,1980,80,,,1980,9,,,1980,11,,,1980,777.2,K,,,,,,,,,,1980,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,600,,,1980,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,United Arab Emirates,1983-1987,1987,8360,29,9,38,0.4545,1519,315,1204,18.17,1987,3.64E+10,23953,1.143,,,,,1987,78,6.521,1983,59.73,1987,0.15,0.12,1987,0.12,1987,0.15,1987,98.75,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,,,1987,0,I,,1987,0,,,1987,0.15,,,1987,0.12,,,1987,0.12,,,1987,0.15,,,1987,0,,,1987,98.75,K,,,,,,,,,,1985,0.016,L,,1985,10.53,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,United Arab Emirates,1988-1992,1992,8360,38,31,69,0.8254,2019,434,1585,24.15,1992,5.42E+10,26864,1.379,1990,0.7256,,,1992,78,6.521,1990,45.41,1992,0.15,0.12,1992,0.12,1992,0.15,1992,74.29,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,,,1992,0,I,,1992,0,,,1992,0.15,,,1992,0.12,,,1992,0.12,,,1992,0.15,,,1992,0,,,1992,74.29,K,,,,,,,,,,1990,0.016,L,,1990,7.925,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,99.7,E,,1992,100,E,,1992,99.6,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,United Arab Emirates,1993-1997,1997,8360,45,50,95,1.136,2595,535,2060,31.04,1997,7.88E+10,30381,2.004,,,,,1997,78,6.521,1995,136.6,1997,0.15,0.12,1997,0.12,1997,0.15,1997,57.8,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,,,1997,0,I,,1997,0,,,1997,0.15,,,1997,0.12,,,1997,0.12,,,1997,0.15,,,1997,0,,,1997,57.8,K,,,,,,,,,,1995,0.041,L,,1995,15.8,K,,1995,1.408,,,1995,0.2,,,1995,0.5,,,1995,2.108,,,,,,,1995,66.79,,,1995,9.488,,,1995,23.72,,,1995,812.3,K,,,,,,,,,,1995,1.723,,,1995,0.385,,,,,,,1995,0.5,,,1995,0.108,,,,,,,,,,,1995,0.392,I,[1],,,,,,,,,,,,,,,,,1995,1149,,,1995,938.7,,,1993,25.38,,,1993,3.748,,,1993,37.55,,,1993,66.68,,,1993,54.48,,,1993,81.7,,,1993,66.68,,,1993,54.48,,,1993,81.75,,,1993,88.9,,,1993,100,,,1993,66.68,,,1993,100,,,1993,66.68,,,,,,,1993,0,,,1993,100,,,1993,0,,,,,,,1993,54.51,,,1993,21.68,,,1993,32.83,,,1993,100.1,,,1993,0.567,,,1993,12.93,,,1993,0.174,,,1993,7.808,,,,,,,1993,0.207,,,,,,,,,,,,,,,1993,32.83,,,1993,100,,,,,,,1997,99.7,E,,1997,100,E,,1997,99.6,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,United Arab Emirates,1998-2002,2002,8360,75,191,266,3.182,3394,780,2614,40.6,2002,1.10E+11,32410,2.203,2000,0.7971,2000,0.625,2002,78,6.521,2002,51.95,2002,0.15,0.12,2002,0.12,2002,0.15,2002,44.2,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,,,2002,0,I,,2002,0,,,2002,0.15,,,2002,0.12,,,2002,0.12,,,2002,0.15,,,2002,0,,,2002,44.2,K,,,,,,,,,,2000,0.0478,L,,2000,14.08,K,,2000,2.279,I,,2000,0.1113,I,,2000,0.5138,I,,2000,2.904,I,,,,,,2000,78.48,I,,2000,3.833,I,,2000,17.69,I,,2000,855.6,K,,,,,,,,,,2000,2.334,I,,2000,0.385,I,,2000,0.1853,,,1999,0.5,,,2001,0.265,,,,,,,,,,,1999,0.307,I,[2],2000,0.0073,,[3],2000,0.1853,,,,,,,,,,,2000,1556,I,,2000,1519,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,99.7,E,,2002,100,E,,2002,99.6,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,United Arab Emirates,2003-2007,2007,8360,44.6,188,232.6,2.782,6010,1197,4813,71.89,2007,2.58E+11,42928,0.9767,,,2005,0.604,2007,78,6.521,,,2007,0.15,0.12,2007,0.12,2007,0.15,2007,24.96,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,,,2007,0,I,,2007,0,,,2007,0.15,,,2007,0.12,,,2007,0.12,,,2007,0.15,,,2007,0,,,2007,24.96,K,,,,,,,,,,2005,0.0611,L,,2005,10.17,K,,2005,3.312,I,,2005,0.069,I,,2005,0.617,I,,2005,3.998,I,,2003,1.815,L,,2005,82.84,I,,2005,1.726,I,,2005,15.43,I,,2005,665.2,K,,2005,0,,,2005,2.8,,,2005,2.8,I,,2005,0.95,,,2005,0.248,,,,,,,2006,0.289,,,,,,,,,,,,,,,,,,,2005,0.248,,,,,,,,,,,2005,1867,I,,2005,2208,I,,2003,27.1,,,2003,4,,,2003,195.5,,[4],2003,226.6,,,2003,226.6,I,,2003,100,I,,2003,226.6,,,,,,,,,,,2003,97.42,K,,,,,,2003,226.6,,,2003,100,,,2003,226.6,,,,,,,,,,,2003,100,,,,,,,,,,,2003,228.6,,,2003,38.31,,,2003,190.2,,,2003,100.9,I,,2003,0.0057,,,2003,7.813,,,2003,0.2703,,,2003,30.22,,,2003,0.012,,,2003,0.0585,,,2003,0.0131,,,2003,0.9692,,,2003,2.801,,,2003,186.4,,,,,,,,,,,2007,99.6,E,,2007,100,E,,2007,99.6,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,United Arab Emirates,2008-2012,2012,8360,37.1,39.6,76.7,0.9175,8953,1157,7796,107.1,2012,3.73E+11,41662,0.6935,2012,0.8305,2010,0.234,2012,78,6.521,,,2012,0.15,0.12,2012,0.12,2012,0.15,2012,16.75,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,,,2012,0,I,,2012,0,,,2012,0.15,,,2012,0.12,,,2012,0.12,,,2012,0.15,,,2012,0,,,2012,16.75,K,,,,,,,,,,2010,0.0611,L,,2010,6.825,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,41,,,2012,0.673,,,,,,,2012,0.047,,,,,,,2012,0.14,,,2008,17,,,,,,,,,,,,,,,,,,,,,,,2010,92,,[5],2010,76,,[6],2010,82.61,,,2010,92,,,2010,76,,[7],2010,82.61,,,2010,119.9,K,,,,,,2010,92,,,2010,100,,,,,,,2008,17,,,,,,,,,,,,,,,2010,18.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,99.6,E,,2012,100,E,,2012,99.6,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,United Arab Emirates,2013-2017,2014,8360,37.5,39.8,77.3,0.9246,9157,965,8192,109.5,2015,3.70E+11,40406,0.6595,2014,0.8355,2014,0.2322,2014,78,6.521,,,2014,0.15,0.12,2014,0.12,2014,0.15,2014,16.38,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,,,2014,0,I,,2014,0,,,2014,0.15,,,2014,0.12,,,2014,0.12,,,2014,0.15,,,2014,0,,,2014,16.38,K,,2013,3.6,E,,2013,0.6,E,,2015,0.0611,L,,2015,6.672,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,1.2,E,,2015,99.6,E,,2015,100,E,,2015,99.6,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,United Kingdom,1958-1962,1962,24361,7236,115,7351,30.18,53147,11474,41673,218.2,1962,8.06E+10,1517,,,,,,1962,1220,297.2,,,1962,144.2,9.8,1962,9,1962,145,1962,2728,2,,,1962,2,,,1962,0,I,,1962,0,,,1962,0,,,1962,0,I,,1962,2,I,,1962,3,,,1962,3,,,1962,0,I,,1962,0,I,,1962,2,I,,1962,0,I,,1962,0,I,,1962,0,,,1962,0,I,,1962,2,I,,1962,146.2,I,,1962,9.8,I,,1962,9,,,1962,147,I,,1962,1.361,I,,1962,2766,K,,1962,7,,,,,,,,,,,1960,3.561,L,,1960,67,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,United Kingdom,1963-1967,1967,24361,7309,107,7416,30.44,54905,12293,42612,225.4,1967,1.11E+11,2022,,,,,,1967,1220,297.2,1965,1017,1967,144.2,9.8,1967,9,1967,145,1967,2641,2,,,1967,2,,,1967,0,I,,1967,0,,,1967,0,,,1967,0,I,,1967,2,I,,1967,3,,,1967,3,,,1967,0,I,,1967,0,I,,1967,2,I,,1967,0,I,,1967,0,I,,1967,0,,,1967,0,I,,1967,2,I,,1967,146.2,I,,1967,9.8,I,,1967,9,,,1967,147,I,,1967,1.361,I,,1967,2677,K,,1967,7,,,,,,,,,,,1965,4.32,L,,1965,78.68,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,United Kingdom,1968-1972,1972,24361,7129,91,7220,29.64,55927,12725,43202,229.6,1972,1.70E+11,3040,,,,,,1972,1220,297.2,1969,902.6,1972,144.2,9.8,1972,9,1972,145,1972,2593,2,,,1972,2,,,1972,0,I,,1972,0,,,1972,0,,,1972,0,I,,1972,2,I,,1972,3,,,1972,3,,,1972,0,I,,1972,0,I,,1972,2,I,,1972,0,I,,1972,0,I,,1972,0,,,1972,0,I,,1972,2,I,,1972,146.2,I,,1972,9.8,I,,1972,9,,,1972,147,I,,1972,1.361,I,,1972,2628,K,,1972,7,,,,,,,,,,,1970,4.52,L,,1970,80.82,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,United Kingdom,1973-1977,1977,24361,6921,79,7000,28.73,56225,12316,43909,230.8,1977,2.63E+11,4678,,,,,,1977,1220,297.2,1976,851.4,1977,144.2,9.8,1977,9,1977,145,1977,2579,2,,,1977,2,,,1977,0,I,,1977,0,,,1977,0,,,1977,0,I,,1977,2,I,,1977,3,,,1977,3,,,1977,0,I,,1977,0,I,,1977,2,I,,1977,0,I,,1977,0,I,,1977,0,,,1977,0,I,,1977,2,I,,1977,146.2,I,,1977,9.8,I,,1977,9,,,1977,147,I,,1977,1.361,I,,1977,2614,K,,1977,7,,,,,,,,,,,1975,4.755,L,,1975,84.57,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974,200,,,1974,2.89,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
